"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 11:00","2023","10","07","11:00","18.6","","1.5","","32","","","","18","","18","","64.4","","89.47","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 12:00","2023","10","07","12:00","20.3","","2.3","","30","","","","19","","20","","64.4","","89.42","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 13:00","2023","10","07","13:00","21.5","","2.0","","27","","","","20","","22","","64.4","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 14:00","2023","10","07","14:00","22.6","","2.0","","25","","","","16","","22","","64.4","","89.30","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 15:00","2023","10","07","15:00","23.2","","1.7","","24","","","","17","","22","","48.3","","89.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 16:00","2023","10","07","16:00","22.8","","2.4","","26","","","","17","","22","","48.3","","89.17","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 17:00","2023","10","07","17:00","21.7","","2.2","","27","","","","16","","21","","32.2","","89.14","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 18:00","2023","10","07","18:00","18.6","","2.2","","33","","","","15","","22","","32.2","","89.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 19:00","2023","10","07","19:00","15.9","","2.0","","39","","","","16","","16","","32.2","","89.07","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 20:00","2023","10","07","20:00","13.7","","2.2","","46","","","","16","","16","","24.1","","89.03","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 21:00","2023","10","07","21:00","11.5","","2.2","","53","","","","16","","10","","24.1","","89.01","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 22:00","2023","10","07","22:00","10.8","","2.6","","57","","","","16","","6","","24.1","","88.98","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-07 23:00","2023","10","07","23:00","9.2","","1.9","","60","","","","14","","8","","24.1","","88.96","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 00:00","2023","10","08","00:00","7.3","","1.0","","64","","","","36","","3","","24.1","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 01:00","2023","10","08","01:00","4.8","","0.0","","71","","","","0","","1","","24.1","","88.88","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 02:00","2023","10","08","02:00","5.5","","0.8","","72","","","","7","","3","","24.1","","88.87","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 03:00","2023","10","08","03:00","4.6","","0.4","","74","","","","36","","2","","24.1","","88.84","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 04:00","2023","10","08","04:00","5.1","","-0.2","","69","","","","36","","1","","24.1","","88.80","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 05:00","2023","10","08","05:00","4.5","","0.0","","73","","","","19","","7","","24.1","","88.77","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 06:00","2023","10","08","06:00","5.8","","-1.6","","59","","","","19","","9","","24.1","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 07:00","2023","10","08","07:00","5.3","","-1.0","","64","","","","20","","12","","24.1","","88.72","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 08:00","2023","10","08","08:00","8.1","","1.4","","62","","","","19","","10","","64.4","","88.73","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 09:00","2023","10","08","09:00","12.8","","1.4","","46","","","","18","","10","","64.4","","88.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 10:00","2023","10","08","10:00","17.5","","0.7","","32","","","","21","","10","","64.4","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 11:00","2023","10","08","11:00","20.7","","2.1","","29","","","","20","","8","","64.4","","88.72","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 12:00","2023","10","08","12:00","23.4","","0.9","","22","","","","18","","14","","64.4","","88.68","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 13:00","2023","10","08","13:00","24.7","","-1.1","","18","","","","19","","11","","24.1","","88.63","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 14:00","2023","10","08","14:00","25.0","","-1.7","","17","","","","16","","11","","24.1","","88.58","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 15:00","2023","10","08","15:00","25.6","","-1.9","","16","","","","18","","14","","24.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 16:00","2023","10","08","16:00","25.0","","-1.9","","16","","","","18","","13","","24.1","","88.55","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 17:00","2023","10","08","17:00","23.6","","-2.1","","18","","","","20","","11","","24.1","","88.53","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 18:00","2023","10","08","18:00","22.5","","-1.2","","20","","","","27","","9","","24.1","","88.54","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 19:00","2023","10","08","19:00","19.5","","0.1","","27","","","","23","","7","","24.1","","88.53","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 20:00","2023","10","08","20:00","18.0","","0.1","","30","","","","16","","4","","24.1","","88.50","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 21:00","2023","10","08","21:00","15.8","","0.6","","35","","","","17","","7","","24.1","","88.51","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 22:00","2023","10","08","22:00","13.4","","1.7","","45","","","","20","","7","","24.1","","88.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-08 23:00","2023","10","08","23:00","13.7","","0.8","","41","","","","22","","9","","24.1","","88.46","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 00:00","2023","10","09","00:00","11.8","","1.3","","48","","","","20","","5","","24.1","","88.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 01:00","2023","10","09","01:00","14.4","","1.1","","40","","","","23","","11","","24.1","","88.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 02:00","2023","10","09","02:00","12.6","","1.0","","45","","","","23","","14","","24.1","","88.37","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 03:00","2023","10","09","03:00","9.3","","1.5","","58","","","","20","","11","","24.1","","88.32","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 04:00","2023","10","09","04:00","8.3","","1.1","","60","","","","21","","11","","24.1","","88.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 05:00","2023","10","09","05:00","7.9","","1.2","","63","","","","22","","12","","24.1","","88.24","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 06:00","2023","10","09","06:00","6.2","","0.9","","69","","","","21","","10","","24.1","","88.22","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 07:00","2023","10","09","07:00","7.1","","0.8","","64","","","","20","","10","","24.1","","88.20","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 08:00","2023","10","09","08:00","8.8","","1.1","","58","","","","22","","4","","24.1","","88.19","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 09:00","2023","10","09","09:00","12.0","","1.6","","49","","","","20","","9","","24.1","","88.18","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 10:00","2023","10","09","10:00","16.9","","2.5","","38","","","","20","","7","","24.1","","88.15","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 11:00","2023","10","09","11:00","20.4","","2.0","","29","","","","22","","9","","24.1","","88.13","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 12:00","2023","10","09","12:00","23.2","","-3.2","","17","","","","29","","21","","24.1","","88.09","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 13:00","2023","10","09","13:00","23.9","","-3.7","","15","","","","24","","10","","24.1","","88.04","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 14:00","2023","10","09","14:00","24.8","","-3.4","","15","","","","18","","13","","24.1","","88.00","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 15:00","2023","10","09","15:00","24.9","","-4.7","","13","","","","16","","18","","24.1","","87.95","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 16:00","2023","10","09","16:00","24.7","","-4.4","","14","","","","15","","19","","24.1","","87.90","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 17:00","2023","10","09","17:00","23.2","","-4.3","","15","","","","17","","16","","24.1","","87.85","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 18:00","2023","10","09","18:00","19.4","","-1.8","","23","","","","15","","15","","24.1","","87.82","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 19:00","2023","10","09","19:00","18.1","","-1.9","","26","","","","14","","15","","24.1","","87.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 20:00","2023","10","09","20:00","16.2","","-1.6","","29","","","","36","","3","","24.1","","87.76","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 21:00","2023","10","09","21:00","15.7","","-0.7","","32","","","","20","","9","","24.1","","87.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 22:00","2023","10","09","22:00","13.0","","0.1","","41","","","","21","","12","","24.1","","87.75","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-09 23:00","2023","10","09","23:00","14.9","","-2.0","","31","","","","22","","12","","24.1","","87.74","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 00:00","2023","10","10","00:00","13.3","","-2.2","","34","","","","22","","9","","24.1","","87.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 01:00","2023","10","10","01:00","9.5","","-0.7","","49","","","","20","","11","","24.1","","87.70","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 02:00","2023","10","10","02:00","11.7","","-0.4","","43","","","","22","","9","","24.1","","87.68","","","","","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 03:00","2023","10","10","03:00","12.7","","0.7","","44","","","","20","","8","","24.1","","87.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 04:00","2023","10","10","04:00","14.2","","1.3","","41","","","","20","","13","","24.1","","87.60","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 05:00","2023","10","10","05:00","15.4","","1.3","","38","","","","22","","14","","24.1","","87.58","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 06:00","2023","10","10","06:00","12.1","","1.9","","49","","","","18","","13","","24.1","","87.52","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 07:00","2023","10","10","07:00","12.8","","2.0","","48","","","","19","","17","","24.1","","87.48","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 08:00","2023","10","10","08:00","12.9","","2.2","","48","","","","19","","12","","24.1","","87.49","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 09:00","2023","10","10","09:00","14.9","","2.8","","44","","","","20","","13","","24.1","","87.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 10:00","2023","10","10","10:00","16.6","","2.2","","38","","","","23","","12","","24.1","","87.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 11:00","2023","10","10","11:00","16.9","","2.4","","38","","","","23","","7","","24.1","","87.46","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 12:00","2023","10","10","12:00","17.4","","2.3","","36","","","","20","","16","","24.1","","87.43","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 13:00","2023","10","10","13:00","17.9","","2.7","","36","","","","18","","16","","24.1","","87.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 14:00","2023","10","10","14:00","19.1","","2.0","","32","","","","18","","19","","24.1","","87.33","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 15:00","2023","10","10","15:00","19.5","","1.8","","30","","","","17","","22","","24.1","","87.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 16:00","2023","10","10","16:00","19.7","","2.1","","31","","","","15","","27","","24.1","","87.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 17:00","2023","10","10","17:00","17.7","","2.5","","36","","","","17","","25","","24.1","","87.27","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 18:00","2023","10","10","18:00","16.4","","3.1","","41","","","","16","","26","","24.1","","87.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 19:00","2023","10","10","19:00","14.8","","3.6","","47","","","","17","","19","","24.1","","87.30","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 20:00","2023","10","10","20:00","13.1","","4.0","","54","","","","16","","12","","24.1","","87.29","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 21:00","2023","10","10","21:00","12.3","","3.2","","54","","","","16","","11","","24.1","","87.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 22:00","2023","10","10","22:00","11.8","","3.5","","57","","","","20","","7","","24.1","","87.26","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-10 23:00","2023","10","10","23:00","10.9","","2.5","","56","","","","36","","2","","24.1","","87.23","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 00:00","2023","10","11","00:00","7.6","","2.2","","69","","","","3","","6","","24.1","","87.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 01:00","2023","10","11","01:00","7.3","","1.2","","65","","","","36","","5","","24.1","","87.23","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 02:00","2023","10","11","02:00","7.2","","1.8","","68","","","","5","","5","","24.1","","87.24","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 03:00","2023","10","11","03:00","8.4","","1.6","","62","","","","36","","3","","24.1","","87.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 04:00","2023","10","11","04:00","8.5","","4.2","","74","","","","9","","4","","24.1","","87.33","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 05:00","2023","10","11","05:00","9.0","","4.3","","73","","","","36","","2","","24.1","","87.33","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 06:00","2023","10","11","06:00","10.2","","4.3","","67","","","","20","","8","","24.1","","87.33","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 07:00","2023","10","11","07:00","8.9","","5.3","","78","","","","2","","18","","12.9","","87.44","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 08:00","2023","10","11","08:00","8.3","","6.4","","88","","","","35","","11","","8.1","","87.50","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 09:00","2023","10","11","09:00","8.8","","6.8","","88","","","","28","","15","","12.9","","87.54","","","","","","Rain,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 10:00","2023","10","11","10:00","9.0","","6.5","","84","","","","31","","12","","14.5","","87.59","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 11:00","2023","10","11","11:00","8.9","","5.7","","80","","","","33","","22","","16.1","","87.65","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 12:00","2023","10","11","12:00","8.7","","5.5","","80","","","","33","","23","","14.5","","87.71","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 13:00","2023","10","11","13:00","9.2","","6.5","","84","","","","34","","20","","19.3","","87.75","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 14:00","2023","10","11","14:00","8.7","","5.9","","83","","","","34","","17","","24.1","","87.85","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 15:00","2023","10","11","15:00","8.5","","6.7","","88","","","","35","","14","","14.5","","87.95","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 16:00","2023","10","11","16:00","8.8","","6.9","","88","","","","35","","13","","24.1","","88.03","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 17:00","2023","10","11","17:00","8.6","","6.2","","85","","","","35","","18","","24.1","","88.11","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 18:00","2023","10","11","18:00","7.9","","5.9","","87","","","","35","","16","","24.1","","88.20","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 19:00","2023","10","11","19:00","7.5","","5.4","","87","","","","35","","19","","19.3","","88.27","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 20:00","2023","10","11","20:00","7.2","","5.4","","88","","","","35","","15","","24.1","","88.32","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 21:00","2023","10","11","21:00","6.9","","5.6","","91","","","","33","","18","","12.9","","88.40","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 22:00","2023","10","11","22:00","6.7","","5.4","","91","","","","34","","18","","12.9","","88.46","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-11 23:00","2023","10","11","23:00","6.7","","5.4","","91","","","","35","","16","","11.3","","88.54","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 00:00","2023","10","12","00:00","6.5","","5.5","","93","","","","34","","23","","12.9","","88.59","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 01:00","2023","10","12","01:00","6.5","","5.4","","93","","","","34","","28","","11.3","","88.65","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 02:00","2023","10","12","02:00","6.4","","5.4","","93","","","","35","","23","","11.3","","88.76","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 03:00","2023","10","12","03:00","6.5","","5.5","","93","","","","35","","22","","11.3","","88.83","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 04:00","2023","10","12","04:00","6.6","","5.6","","93","","","","36","","17","","11.3","","88.91","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 05:00","2023","10","12","05:00","6.7","","5.4","","91","","","","34","","23","","16.1","","88.99","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 06:00","2023","10","12","06:00","6.8","","5.4","","91","","","","34","","24","","11.3","","89.05","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 07:00","2023","10","12","07:00","6.8","","5.5","","92","","","","34","","22","","14.5","","89.13","","","","","","Rain"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 08:00","2023","10","12","08:00","7.0","","5.6","","91","","","","35","","22","","16.1","","89.21","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 09:00","2023","10","12","09:00","7.3","","5.8","","91","","","","2","","14","","24.1","","89.29","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 10:00","2023","10","12","10:00","7.3","","5.9","","91","","","","1","","16","","24.1","","89.38","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 11:00","2023","10","12","11:00","7.6","","6.1","","90","","","","36","","17","","16.1","","89.43","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 12:00","2023","10","12","12:00","7.8","","6.5","","91","","","","36","","16","","14.5","","89.46","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 13:00","2023","10","12","13:00","8.1","","6.6","","90","","","","35","","13","","8.1","","89.49","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 14:00","2023","10","12","14:00","8.9","","6.9","","88","","","","36","","10","","6.4","","89.52","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 15:00","2023","10","12","15:00","9.2","","6.3","","82","","","","31","","6","","9.7","","89.55","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 16:00","2023","10","12","16:00","9.2","","5.8","","79","","","","33","","12","","6.4","","89.57","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 17:00","2023","10","12","17:00","9.2","","5.9","","80","","","","31","","9","","6.4","","89.61","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 18:00","2023","10","12","18:00","7.7","","5.6","","86","","","","34","","8","","12.9","","89.62","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 19:00","2023","10","12","19:00","7.1","","5.6","","90","","","","34","","6","","8.1","","89.65","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 20:00","2023","10","12","20:00","7.4","","6.1","","91","","","","8","","9","","8.1","","89.70","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 21:00","2023","10","12","21:00","5.6","","5.6","","100","","","","16","","14","","1.6","","89.71","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 22:00","2023","10","12","22:00","6.0","","5.9","","99","","","","15","","13","","2.0","","89.72","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-12 23:00","2023","10","12","23:00","6.1","","5.5","","96","","","","18","","8","","2.0","","89.70","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 00:00","2023","10","13","00:00","6.4","","5.7","","95","","","","15","","11","","4.8","","89.68","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 01:00","2023","10","13","01:00","6.2","","5.7","","97","","","","14","","14","","4.8","","89.64","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 02:00","2023","10","13","02:00","5.9","","5.5","","97","","","","14","","19","","2.0","","89.62","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 03:00","2023","10","13","03:00","5.1","","4.7","","97","","","","15","","21","","2.0","","89.58","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 04:00","2023","10","13","04:00","5.0","","4.7","","98","","","","16","","16","","2.0","","89.54","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 05:00","2023","10","13","05:00","4.9","","4.5","","97","","","","15","","14","","1.6","","89.51","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 06:00","2023","10","13","06:00","4.2","","4.2","","100","","","","13","","14","","1.6","","89.52","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 07:00","2023","10","13","07:00","3.9","","3.9","","100","","","","15","","12","","0.4","","89.53","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 08:00","2023","10","13","08:00","4.1","","4.1","","100","","","","16","","13","","1.2","","89.52","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 09:00","2023","10","13","09:00","4.7","","4.7","","100","","","","16","","16","","0.2","","89.52","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 10:00","2023","10","13","10:00","5.9","","5.9","","100","","","","17","","17","","0.4","","89.48","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 11:00","2023","10","13","11:00","6.9","","6.7","","99","","","","17","","21","","1.6","","89.44","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 12:00","2023","10","13","12:00","8.6","","6.4","","86","","","","17","","25","","14.5","","89.39","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 13:00","2023","10","13","13:00","8.7","","6.0","","83","","","","18","","28","","14.5","","89.37","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 14:00","2023","10","13","14:00","8.5","","6.3","","86","","","","15","","28","","16.1","","89.34","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 15:00","2023","10","13","15:00","8.8","","5.8","","82","","","","15","","31","","24.1","","89.31","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 16:00","2023","10","13","16:00","8.0","","5.8","","85","","","","14","","26","","24.1","","89.28","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 17:00","2023","10","13","17:00","7.8","","5.4","","85","","","","15","","33","","19.3","","89.28","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 18:00","2023","10","13","18:00","7.6","","4.9","","83","","","","15","","34","","19.3","","89.25","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 19:00","2023","10","13","19:00","6.7","","4.8","","87","","","","15","","27","","9.7","","89.25","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 20:00","2023","10","13","20:00","6.5","","4.3","","86","","","","15","","30","","9.7","","89.22","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 21:00","2023","10","13","21:00","6.3","","4.1","","86","","","","16","","28","","9.7","","89.20","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 22:00","2023","10","13","22:00","5.4","","3.9","","90","","","","16","","24","","9.7","","89.16","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-13 23:00","2023","10","13","23:00","5.5","","4.3","","92","","","","17","","21","","9.7","","89.12","","","","","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2023-10-14 00:00","2023","10","14","00:00","5.9","","4.8","","93","","","","17","","22","","9.7","","89.08","","","","","","Fog"
